time_stamp,acc_x,acc_y,acc_z
0.0,14912.0,2496.0,-1472.0
0.0025,14912.0,2496.0,-1408.0
0.005,14848.0,2496.0,-1472.0
0.0075,14784.0,2496.0,-1408.0
0.01,14784.0,2496.0,-1408.0
0.0125,14848.0,2496.0,-1408.0
0.015,14848.0,2432.0,-1408.0
0.0175,14784.0,2496.0,-1408.0
0.02,14720.0,2496.0,-1344.0
0.0225,14784.0,2496.0,-1344.0
0.025,14720.0,2496.0,-1280.0
0.0275,14720.0,2496.0,-1216.0
0.03,14720.0,2560.0,-1280.0
0.0325,14720.0,2560.0,-1216.0
0.035,14720.0,2688.0,-1216.0
0.0375,14720.0,2688.0,-1216.0
0.04,14656.0,2688.0,-1280.0
0.0425,14656.0,2688.0,-1216.0
0.045,14592.0,2688.0,-1216.0
0.0475,14656.0,2688.0,-1216.0
0.05,14592.0,2688.0,-1216.0
0.0525,14592.0,2688.0,-1216.0
0.055,14592.0,2688.0,-1216.0
0.0575,14592.0,2688.0,-1216.0
0.06,14656.0,2752.0,-1216.0
0.0625,14720.0,2752.0,-1280.0
0.065,14720.0,2752.0,-1280.0
0.0675,14784.0,2752.0,-1344.0
0.07,14784.0,2816.0,-1344.0
0.0725,14784.0,2880.0,-1408.0
0.075,14784.0,2880.0,-1472.0
0.0775,14848.0,2880.0,-1536.0
0.08,14848.0,2880.0,-1408.0
0.0825,14848.0,2880.0,-1344.0
0.085,14912.0,2880.0,-1472.0
0.0875,15040.0,2880.0,-1280.0
0.09,15040.0,2880.0,-1344.0
0.0925,14976.0,2880.0,-1280.0
0.095,15040.0,2944.0,-1280.0
0.0975,15104.0,3008.0,-1280.0
0.1,15168.0,3008.0,-1280.0
0.1025,15168.0,3008.0,-1280.0
0.105,15168.0,3072.0,-1344.0
0.1075,15168.0,3072.0,-1344.0
0.11,15168.0,3072.0,-1472.0
0.1125,15232.0,3072.0,-1344.0
0.115,15232.0,3072.0,-1408.0
0.1175,15232.0,3072.0,-1472.0
0.12,15232.0,3072.0,-1472.0
0.1225,15232.0,3008.0,-1536.0
0.125,15168.0,3072.0,-1536.0
0.1275,15168.0,3008.0,-1536.0
0.13,15168.0,3008.0,-1600.0
0.1325,15168.0,3008.0,-1664.0
0.135,15104.0,3072.0,-1664.0
0.1375,15168.0,3072.0,-1600.0
0.14,15104.0,3072.0,-1600.0
