time_stamp,acc_x,acc_y,acc_z
0.3675,-15936.0,-3840.0,2432.0
0.37,-15872.0,-3840.0,2496.0
0.3725,-15872.0,-3904.0,2496.0
0.375,-15936.0,-3840.0,2432.0
0.3775,-15936.0,-3840.0,2432.0
0.38,-15936.0,-3904.0,2368.0
0.3825,-15936.0,-3840.0,2432.0
0.385,-15872.0,-3776.0,2432.0
0.3875,-15936.0,-3904.0,2432.0
0.39,-16000.0,-3904.0,2496.0
0.3925,-15936.0,-3904.0,2496.0
0.395,-15936.0,-3904.0,2368.0
0.3975,-15936.0,-3904.0,2368.0
0.4,-15936.0,-3840.0,2496.0
0.4025,-15936.0,-3840.0,2432.0
0.405,-15872.0,-3904.0,2432.0
0.4075,-15808.0,-3840.0,2304.0
0.41,-15936.0,-3904.0,2432.0
0.4125,-15936.0,-3904.0,2368.0
0.415,-15936.0,-3840.0,2432.0
0.4175,-15936.0,-3840.0,2496.0
0.42,-15872.0,-3904.0,2432.0
0.4225,-15936.0,-3904.0,2496.0
0.425,-15936.0,-3904.0,2368.0
0.4275,-15936.0,-3904.0,2368.0
0.43,-15936.0,-3904.0,2304.0
0.4325,-15936.0,-3904.0,2304.0
0.435,-15936.0,-3904.0,2368.0
0.4375,-15872.0,-3840.0,2432.0
0.44,-15872.0,-3776.0,2368.0
0.4425,-15936.0,-3840.0,2304.0
0.445,-15936.0,-3776.0,2432.0
0.4475,-15872.0,-3840.0,2368.0
0.45,-15872.0,-3840.0,2368.0
0.4525,-15872.0,-3904.0,2432.0
0.455,-15872.0,-3904.0,2368.0
0.4575,-15936.0,-3904.0,2304.0
0.46,-15936.0,-3904.0,2240.0
0.4625,-15808.0,-3904.0,2304.0
0.465,-15872.0,-3904.0,2368.0
0.4675,-15872.0,-3904.0,2368.0
0.47,-15872.0,-3840.0,2368.0
0.4725,-15872.0,-3904.0,2304.0
0.475,-15808.0,-3904.0,2304.0
0.4775,-15808.0,-3904.0,2368.0
0.48,-15808.0,-3904.0,2368.0
0.4825,-15808.0,-3904.0,2368.0
0.485,-15872.0,-3904.0,2432.0
0.4875,-15872.0,-3904.0,2368.0
0.49,-15872.0,-3904.0,2432.0
