time_stamp,acc_x,acc_y,acc_z
0.25,-15552.0,-5760.0,-256.0
0.2525,-15616.0,-5696.0,-256.0
0.255,-15552.0,-5696.0,-256.0
0.2575,-15552.0,-5696.0,-320.0
0.26,-15552.0,-5632.0,-320.0
0.2625,-15552.0,-5632.0,-320.0
0.265,-15552.0,-5696.0,-256.0
0.2675,-15616.0,-5632.0,-320.0
0.27,-15616.0,-5696.0,-320.0
0.2725,-15680.0,-5696.0,-320.0
0.275,-15680.0,-5696.0,-320.0
0.2775,-15680.0,-5824.0,-320.0
0.28,-15680.0,-5760.0,-320.0
0.2825,-15616.0,-5696.0,-256.0
0.285,-15552.0,-5696.0,-320.0
0.2875,-15616.0,-5760.0,-256.0
0.29,-15552.0,-5696.0,-256.0
0.2925,-15488.0,-5760.0,-192.0
0.295,-15488.0,-5696.0,-192.0
0.2975,-15488.0,-5696.0,-192.0
0.3,-15360.0,-5696.0,-192.0
0.3025,-15360.0,-5696.0,-128.0
0.305,-15424.0,-5632.0,-64.0
0.3075,-15360.0,-5632.0,-128.0
0.31,-15360.0,-5568.0,-128.0
0.3125,-15296.0,-5568.0,-128.0
0.315,-15296.0,-5568.0,-64.0
0.3175,-15360.0,-5632.0,-128.0
0.32,-15424.0,-5632.0,-128.0
0.3225,-15360.0,-5632.0,-192.0
0.325,-15296.0,-5632.0,-192.0
0.3275,-15296.0,-5632.0,-192.0
0.33,-15360.0,-5632.0,-256.0
0.3325,-15360.0,-5632.0,-192.0
0.335,-15296.0,-5632.0,-192.0
0.3375,-15360.0,-5632.0,-192.0
0.34,-15360.0,-5696.0,-128.0
0.3425,-15360.0,-5696.0,-128.0
0.345,-15360.0,-5632.0,-128.0
0.3475,-15424.0,-5568.0,-64.0
0.35,-15360.0,-5568.0,-64.0
0.3525,-15424.0,-5568.0,0.0
0.355,-15424.0,-5568.0,-64.0
0.3575,-15424.0,-5568.0,-64.0
0.36,-15424.0,-5568.0,0.0
0.3625,-15424.0,-5568.0,-64.0
0.365,-15424.0,-5568.0,-64.0
0.3675,-15360.0,-5568.0,-64.0
0.37,-15424.0,-5632.0,-128.0
0.3725,-15424.0,-5568.0,-192.0
0.375,-15488.0,-5568.0,-128.0
0.3775,-15488.0,-5568.0,-128.0
0.38,-15488.0,-5568.0,-192.0
0.3825,-15488.0,-5568.0,-192.0
0.385,-15552.0,-5568.0,-192.0
0.3875,-15552.0,-5568.0,-192.0
0.39,-15552.0,-5568.0,-128.0
0.3925,-15552.0,-5568.0,-128.0
0.395,-15616.0,-5568.0,-128.0
0.3975,-15616.0,-5568.0,-128.0
0.4,-15552.0,-5568.0,-192.0
0.4025,-15552.0,-5568.0,-192.0
0.405,-15680.0,-5504.0,-128.0
0.4075,-15680.0,-5504.0,-128.0
0.41,-15616.0,-5504.0,-192.0
0.4125,-15616.0,-5440.0,-192.0
0.415,-15616.0,-5376.0,-128.0
0.4175,-15680.0,-5376.0,-192.0
0.42,-15616.0,-5440.0,-192.0
0.4225,-15616.0,-5440.0,-192.0
0.425,-15616.0,-5440.0,-192.0
0.4275,-15616.0,-5440.0,-192.0
0.43,-15616.0,-5376.0,-192.0
0.4325,-15616.0,-5440.0,-192.0
0.435,-15616.0,-5440.0,-128.0
0.4375,-15616.0,-5376.0,-192.0
0.44,-15616.0,-5440.0,-128.0
0.4425,-15552.0,-5440.0,-128.0
0.445,-15616.0,-5440.0,-128.0
0.4475,-15616.0,-5440.0,-128.0
0.45,-15616.0,-5440.0,-128.0
0.4525,-15552.0,-5440.0,-192.0
0.455,-15552.0,-5376.0,-192.0
0.4575,-15552.0,-5312.0,-192.0
0.46,-15552.0,-5248.0,-192.0
0.4625,-15552.0,-5248.0,-192.0
0.465,-15552.0,-5312.0,-128.0
0.4675,-15552.0,-5312.0,-128.0
0.47,-15552.0,-5376.0,-192.0
0.4725,-15488.0,-5312.0,-192.0
0.475,-15552.0,-5312.0,-256.0
0.4775,-15552.0,-5312.0,-256.0
0.48,-15680.0,-5184.0,-192.0
0.4825,-15616.0,-5248.0,-128.0
0.485,-15680.0,-5248.0,-128.0
0.4875,-15616.0,-5248.0,-192.0
0.49,-15616.0,-5248.0,-192.0
0.4925,-15616.0,-5312.0,-192.0
0.495,-15616.0,-5248.0,-192.0
0.4975,-15680.0,-5248.0,-192.0
0.5,-15680.0,-5184.0,-192.0
0.5025,-15680.0,-5248.0,-192.0
0.505,-15680.0,-5248.0,-192.0
0.5075,-15616.0,-5248.0,-192.0
0.51,-15616.0,-5248.0,-128.0
0.5125,-15616.0,-5184.0,-128.0
0.515,-15616.0,-5184.0,-64.0
0.5175,-15680.0,-5184.0,-192.0
0.52,-15680.0,-5120.0,-128.0
0.5225,-15744.0,-5120.0,-128.0
0.525,-15744.0,-5184.0,-128.0
0.5275,-15744.0,-5184.0,-128.0
0.53,-15808.0,-5184.0,-128.0
0.5325,-15808.0,-5184.0,-128.0
0.535,-15808.0,-5248.0,-128.0
0.5375,-15808.0,-5248.0,-128.0
0.54,-15872.0,-5312.0,-64.0
0.5425,-15808.0,-5248.0,-128.0
0.545,-15808.0,-5248.0,-128.0
0.5475,-15872.0,-5248.0,-128.0
0.55,-15872.0,-5248.0,-192.0
0.5525,-15872.0,-5248.0,-128.0
0.555,-15872.0,-5248.0,-128.0
0.5575,-15872.0,-5248.0,-64.0
0.56,-15936.0,-5248.0,-64.0
0.5625,-15872.0,-5248.0,-128.0
0.565,-15872.0,-5312.0,-128.0
0.5675,-15808.0,-5248.0,-192.0
0.57,-15872.0,-5312.0,-128.0
0.5725,-15808.0,-5312.0,-64.0
0.575,-15872.0,-5312.0,0.0
0.5775,-15872.0,-5312.0,-128.0
0.58,-15808.0,-5312.0,-64.0
0.5825,-15808.0,-5312.0,-64.0
0.585,-15744.0,-5376.0,-64.0
0.5875,-15808.0,-5376.0,-192.0
0.59,-15744.0,-5312.0,-128.0
0.5925,-15744.0,-5376.0,-128.0
0.595,-15744.0,-5376.0,-128.0
0.5975,-15680.0,-5376.0,-128.0
0.6,-15680.0,-5376.0,-64.0
0.6025,-15616.0,-5376.0,-64.0
0.605,-15680.0,-5376.0,-64.0
0.6075,-15680.0,-5376.0,-64.0
0.61,-15616.0,-5376.0,-64.0
0.6125,-15552.0,-5376.0,-64.0
0.615,-15552.0,-5312.0,0.0
0.6175,-15552.0,-5312.0,-64.0
0.62,-15552.0,-5312.0,-64.0
0.6225,-15552.0,-5376.0,0.0
0.625,-15552.0,-5312.0,-64.0
0.6275,-15616.0,-5312.0,0.0
0.63,-15616.0,-5312.0,0.0
0.6325,-15616.0,-5312.0,-64.0
0.635,-15616.0,-5312.0,-64.0
0.6375,-15616.0,-5312.0,-64.0
0.64,-15616.0,-5376.0,0.0
0.6425,-15552.0,-5376.0,-64.0
0.645,-15552.0,-5312.0,0.0
0.6475,-15488.0,-5312.0,0.0
0.65,-15552.0,-5376.0,64.0
0.6525,-15552.0,-5376.0,64.0
0.655,-15488.0,-5376.0,64.0
0.6575,-15552.0,-5312.0,64.0
0.66,-15488.0,-5312.0,64.0
0.6625,-15488.0,-5312.0,64.0
0.665,-15488.0,-5312.0,128.0
0.6675,-15488.0,-5312.0,128.0
0.67,-15424.0,-5312.0,0.0
0.6725,-15488.0,-5248.0,64.0
0.675,-15488.0,-5312.0,0.0
0.6775,-15488.0,-5312.0,0.0
0.68,-15552.0,-5248.0,64.0
0.6825,-15488.0,-5312.0,64.0
0.685,-15552.0,-5248.0,64.0
0.6875,-15552.0,-5312.0,64.0
0.69,-15616.0,-5312.0,64.0
0.6925,-15552.0,-5312.0,64.0
0.695,-15552.0,-5312.0,64.0
0.6975,-15552.0,-5376.0,64.0
0.7,-15488.0,-5376.0,0.0
0.7025,-15552.0,-5376.0,64.0
0.705,-15552.0,-5312.0,64.0
0.7075,-15552.0,-5376.0,64.0
0.71,-15552.0,-5376.0,128.0
0.7125,-15552.0,-5376.0,64.0
0.715,-15552.0,-5312.0,64.0
0.7175,-15488.0,-5312.0,128.0
0.72,-15488.0,-5312.0,128.0
0.7225,-15424.0,-5312.0,128.0
0.725,-15488.0,-5312.0,128.0
0.7275,-15488.0,-5312.0,64.0
0.73,-15424.0,-5312.0,128.0
0.7325,-15360.0,-5312.0,64.0
0.735,-15360.0,-5312.0,64.0
0.7375,-15296.0,-5376.0,0.0
0.74,-15360.0,-5312.0,64.0
0.7425,-15360.0,-5312.0,128.0
0.745,-15424.0,-5312.0,128.0
0.7475,-15360.0,-5248.0,128.0
0.75,-15424.0,-5248.0,64.0
0.7525,-15424.0,-5248.0,64.0
0.755,-15424.0,-5248.0,64.0
0.7575,-15360.0,-5248.0,0.0
0.76,-15424.0,-5312.0,64.0
0.7625,-15424.0,-5312.0,64.0
0.765,-15424.0,-5312.0,64.0
0.7675,-15424.0,-5312.0,128.0
0.77,-15360.0,-5312.0,64.0
0.7725,-15360.0,-5312.0,128.0
0.775,-15360.0,-5248.0,64.0
0.7775,-15360.0,-5248.0,64.0
0.78,-15360.0,-5312.0,64.0
0.7825,-15360.0,-5248.0,64.0
0.785,-15424.0,-5312.0,64.0
0.7875,-15168.0,-5248.0,0.0
0.79,-15360.0,-5312.0,64.0
0.7925,-15360.0,-5312.0,128.0
0.795,-15360.0,-5248.0,128.0
0.7975,-15360.0,-5312.0,128.0
0.8,-15360.0,-5312.0,128.0
0.8025,-15296.0,-5248.0,128.0
0.805,-15296.0,-5184.0,192.0
0.8075,-15296.0,-5248.0,128.0
0.81,-15232.0,-5248.0,64.0
0.8125,-15168.0,-5248.0,128.0
0.815,-15232.0,-5248.0,128.0
0.8175,-15232.0,-5248.0,128.0
0.82,-15168.0,-5248.0,64.0
0.8225,-15232.0,-5248.0,0.0
0.825,-15232.0,-5248.0,64.0
0.8275,-15232.0,-5312.0,128.0
0.83,-15168.0,-5248.0,64.0
0.8325,-15168.0,-5184.0,64.0
0.835,-15104.0,-5184.0,64.0
0.8375,-15104.0,-5184.0,64.0
0.84,-15104.0,-5184.0,64.0
0.8425,-15104.0,-5184.0,64.0
0.845,-15104.0,-5120.0,64.0
0.8475,-15168.0,-5184.0,64.0
0.85,-15040.0,-5184.0,64.0
0.8525,-15040.0,-5120.0,64.0
0.855,-15104.0,-5120.0,64.0
0.8575,-15040.0,-5120.0,64.0
0.86,-15104.0,-5120.0,64.0
0.8625,-15104.0,-5120.0,128.0
0.865,-15040.0,-5184.0,192.0
0.8675,-15040.0,-5184.0,192.0
0.87,-14976.0,-5184.0,192.0
0.8725,-14976.0,-5184.0,192.0
0.875,-14976.0,-5120.0,256.0
0.8775,-15040.0,-5120.0,192.0
0.88,-14976.0,-5056.0,192.0
0.8825,-15040.0,-5056.0,192.0
0.885,-15040.0,-5056.0,256.0
0.8875,-15040.0,-5056.0,192.0
0.89,-15104.0,-5056.0,192.0
0.8925,-15104.0,-5056.0,256.0
0.895,-15104.0,-5056.0,256.0
0.8975,-15040.0,-5056.0,192.0
0.9,-15104.0,-5056.0,128.0
0.9025,-15168.0,-4992.0,192.0
0.905,-15104.0,-5056.0,128.0
0.9075,-15104.0,-4992.0,128.0
0.91,-15168.0,-4992.0,128.0
0.9125,-15232.0,-4992.0,128.0
0.915,-15232.0,-5056.0,128.0
0.9175,-15232.0,-5056.0,128.0
0.92,-15232.0,-4992.0,128.0
0.9225,-15232.0,-4992.0,128.0
0.925,-15168.0,-4992.0,128.0
0.9275,-15104.0,-5056.0,192.0
0.93,-15104.0,-4992.0,192.0
0.9325,-15040.0,-4992.0,256.0
0.935,-15040.0,-4992.0,256.0
0.9375,-15040.0,-4928.0,256.0
0.94,-15040.0,-4992.0,256.0
0.9425,-15040.0,-4992.0,320.0
0.945,-15040.0,-5056.0,384.0
0.9475,-15040.0,-4992.0,320.0
0.95,-14976.0,-4992.0,448.0
0.9525,-15040.0,-4928.0,384.0
0.955,-14976.0,-4928.0,384.0
0.9575,-14912.0,-4928.0,320.0
0.96,-14848.0,-4928.0,320.0
0.9625,-14848.0,-4928.0,384.0
0.965,-14912.0,-4928.0,384.0
0.9675,-14912.0,-4928.0,320.0
0.97,-14912.0,-4928.0,384.0
0.9725,-14848.0,-4928.0,320.0
0.975,-14912.0,-4928.0,320.0
0.9775,-14848.0,-4928.0,384.0
0.98,-14784.0,-4928.0,320.0
0.9825,-14848.0,-4928.0,320.0
0.985,-14848.0,-4928.0,256.0
0.9875,-14976.0,-4928.0,256.0
0.99,-14976.0,-4928.0,256.0
0.9925,-14912.0,-4928.0,256.0
0.995,-14912.0,-4928.0,320.0
0.9975,-14848.0,-4864.0,320.0
1.0,-14848.0,-4864.0,320.0
1.0025,-14848.0,-4800.0,320.0
1.005,-14848.0,-4928.0,256.0
1.0075,-14912.0,-4864.0,320.0
1.01,-14912.0,-4928.0,320.0
1.0125,-14848.0,-4928.0,320.0
1.015,-14784.0,-4928.0,320.0
1.0175,-14784.0,-4928.0,448.0
1.02,-14720.0,-4928.0,384.0
1.0225,-14720.0,-4864.0,320.0
1.025,-14784.0,-4864.0,448.0
1.0275,-14784.0,-4864.0,384.0
1.03,-14720.0,-4864.0,256.0
1.0325,-14784.0,-4864.0,320.0
1.035,-14848.0,-4928.0,320.0
1.0375,-14784.0,-4928.0,320.0
1.04,-14848.0,-4928.0,384.0
1.0425,-14848.0,-4864.0,384.0
1.045,-14848.0,-4864.0,320.0
1.0475,-14912.0,-4800.0,320.0
1.05,-14976.0,-4864.0,320.0
1.0525,-15040.0,-4864.0,320.0
1.055,-15040.0,-4864.0,320.0
1.0575,-15104.0,-4928.0,256.0
1.06,-15104.0,-4928.0,256.0
1.0625,-15040.0,-4928.0,256.0
1.065,-15104.0,-4928.0,256.0
1.0675,-15168.0,-4992.0,256.0
1.07,-15168.0,-4928.0,256.0
1.0725,-15168.0,-4928.0,256.0
1.075,-15168.0,-4992.0,256.0
1.0775,-15232.0,-4992.0,256.0
1.08,-15168.0,-4992.0,320.0
1.0825,-15232.0,-4992.0,256.0
1.085,-15168.0,-4992.0,320.0
1.0875,-15168.0,-4992.0,320.0
1.09,-15232.0,-4928.0,320.0
1.0925,-15232.0,-4992.0,320.0
1.095,-15296.0,-4992.0,256.0
1.0975,-15296.0,-4992.0,384.0
1.1,-15296.0,-4992.0,320.0
1.1025,-15296.0,-4992.0,320.0
1.105,-15296.0,-4992.0,384.0
1.1075,-15360.0,-4992.0,384.0
1.11,-15360.0,-5056.0,320.0
1.1125,-15424.0,-5056.0,320.0
1.115,-15424.0,-4992.0,384.0
1.1175,-15424.0,-4992.0,384.0
1.12,-15488.0,-4928.0,320.0
1.1225,-15552.0,-4864.0,320.0
1.125,-15552.0,-4864.0,320.0
1.1275,-15552.0,-4864.0,320.0
1.13,-15552.0,-4928.0,256.0
1.1325,-15552.0,-4928.0,256.0
1.135,-15552.0,-4928.0,320.0
1.1375,-15488.0,-4992.0,320.0
1.14,-15360.0,-4992.0,384.0
1.1425,-15360.0,-4928.0,320.0
1.145,-15360.0,-4928.0,384.0
1.1475,-15296.0,-4864.0,384.0
1.15,-15296.0,-4928.0,448.0
1.1525,-15296.0,-4928.0,448.0
1.155,-15232.0,-4928.0,448.0
1.1575,-15232.0,-4928.0,512.0
1.16,-15168.0,-4864.0,512.0
1.1625,-15168.0,-4864.0,576.0
1.165,-15168.0,-4864.0,512.0
1.1675,-15104.0,-4800.0,512.0
1.17,-15104.0,-4800.0,448.0
1.1725,-15104.0,-4864.0,448.0
1.175,-15104.0,-4928.0,448.0
1.1775,-15104.0,-4928.0,448.0
1.18,-15168.0,-4928.0,448.0
1.1825,-15168.0,-4928.0,384.0
1.185,-15168.0,-4928.0,448.0
1.1875,-15104.0,-4928.0,448.0
1.19,-15104.0,-4864.0,512.0
1.1925,-15040.0,-4864.0,448.0
1.195,-14976.0,-4864.0,512.0
1.1975,-15040.0,-4864.0,512.0
1.2,-15040.0,-4864.0,576.0
1.2025,-15104.0,-4864.0,576.0
1.205,-15040.0,-4928.0,576.0
1.2075,-15104.0,-4864.0,576.0
1.21,-15104.0,-4928.0,640.0
1.2125,-15168.0,-4864.0,640.0
1.215,-15104.0,-4928.0,512.0
1.2175,-15104.0,-4928.0,512.0
1.22,-15040.0,-4928.0,512.0
1.2225,-15040.0,-4992.0,576.0
1.225,-15104.0,-4992.0,640.0
1.2275,-15104.0,-4928.0,640.0
1.23,-15104.0,-4928.0,640.0
1.2325,-15168.0,-4928.0,640.0
1.235,-15168.0,-4928.0,576.0
1.2375,-15168.0,-4928.0,640.0
1.24,-15232.0,-4992.0,640.0
1.2425,-15232.0,-4992.0,576.0
1.245,-15232.0,-4992.0,640.0
1.2475,-15296.0,-4992.0,640.0
1.25,-15360.0,-4992.0,640.0
1.2525,-15296.0,-5056.0,640.0
1.255,-15232.0,-4992.0,704.0
1.2575,-15232.0,-4992.0,640.0
1.26,-15168.0,-4992.0,704.0
1.2625,-15296.0,-4928.0,704.0
1.265,-15232.0,-4992.0,704.0
1.2675,-15232.0,-4992.0,704.0
1.27,-15168.0,-4992.0,640.0
1.2725,-15168.0,-4992.0,704.0
1.275,-15168.0,-4992.0,640.0
1.2775,-15104.0,-5056.0,704.0
1.28,-15104.0,-5056.0,768.0
1.2825,-15104.0,-5120.0,704.0
1.285,-15040.0,-5120.0,704.0
1.2875,-15104.0,-5056.0,640.0
1.29,-15040.0,-5056.0,640.0
1.2925,-15040.0,-4992.0,640.0
1.295,-15040.0,-5056.0,640.0
1.2975,-15040.0,-5056.0,640.0
1.3,-15040.0,-5056.0,704.0
1.3025,-15040.0,-5056.0,704.0
1.305,-15040.0,-5120.0,704.0
1.3075,-15104.0,-5184.0,576.0
1.31,-15104.0,-5120.0,576.0
1.3125,-15168.0,-5120.0,640.0
1.315,-15168.0,-5120.0,640.0
1.3175,-15168.0,-5120.0,640.0
1.32,-15104.0,-5120.0,704.0
1.3225,-15168.0,-5120.0,832.0
1.325,-15168.0,-5248.0,832.0
1.3275,-15232.0,-5312.0,768.0
1.33,-15232.0,-5312.0,768.0
1.3325,-15360.0,-5248.0,832.0
1.335,-15360.0,-5184.0,768.0
1.3375,-15296.0,-5248.0,768.0
1.34,-15232.0,-5312.0,832.0
1.3425,-15232.0,-5312.0,832.0
1.345,-15232.0,-5312.0,768.0
1.3475,-15232.0,-5312.0,768.0
1.35,-15360.0,-5248.0,832.0
1.3525,-15360.0,-5248.0,704.0
1.355,-15232.0,-5248.0,704.0
1.3575,-15232.0,-5376.0,704.0
1.36,-15168.0,-5376.0,704.0
1.3625,-15232.0,-5312.0,768.0
1.365,-15232.0,-5312.0,704.0
1.3675,-15168.0,-5312.0,768.0
1.37,-15168.0,-5312.0,768.0
1.3725,-15104.0,-5376.0,768.0
1.375,-15168.0,-5312.0,704.0
1.3775,-15232.0,-5312.0,704.0
1.38,-15168.0,-5312.0,640.0
1.3825,-15232.0,-5312.0,704.0
1.385,-15168.0,-5376.0,704.0
1.3875,-15232.0,-5376.0,704.0
1.39,-15232.0,-5312.0,704.0
1.3925,-15296.0,-5312.0,768.0
1.395,-15232.0,-5376.0,704.0
1.3975,-15168.0,-5312.0,704.0
1.4,-15232.0,-5312.0,768.0
1.4025,-15232.0,-5376.0,768.0
1.405,-15296.0,-5376.0,704.0
1.4075,-15360.0,-5312.0,768.0
1.41,-15296.0,-5312.0,768.0
1.4125,-15232.0,-5312.0,768.0
1.415,-15168.0,-5376.0,768.0
1.4175,-15168.0,-5376.0,768.0
1.42,-15232.0,-5376.0,768.0
1.4225,-15168.0,-5376.0,768.0
1.425,-15232.0,-5312.0,704.0
1.4275,-15232.0,-5312.0,704.0
1.43,-15296.0,-5312.0,768.0
1.4325,-15296.0,-5312.0,768.0
1.435,-15360.0,-5376.0,576.0
1.4375,-15296.0,-5312.0,576.0
1.44,-15424.0,-5312.0,576.0
1.4425,-15488.0,-5376.0,576.0
1.445,-15488.0,-5376.0,640.0
1.4475,-15488.0,-5376.0,640.0
1.45,-15552.0,-5440.0,640.0
1.4525,-15616.0,-5376.0,640.0
1.455,-15616.0,-5376.0,704.0
1.4575,-15680.0,-5440.0,704.0
1.46,-15680.0,-5504.0,640.0
1.4625,-15680.0,-5504.0,640.0
1.465,-15744.0,-5504.0,640.0
1.4675,-15808.0,-5504.0,704.0
1.47,-15808.0,-5440.0,640.0
1.4725,-15808.0,-5440.0,640.0
1.475,-15808.0,-5440.0,704.0
1.4775,-15808.0,-5440.0,704.0
1.48,-15872.0,-5440.0,704.0
1.4825,-15872.0,-5440.0,704.0
1.485,-15936.0,-5440.0,704.0
1.4875,-16000.0,-5504.0,640.0
1.49,-16000.0,-5504.0,640.0
1.4925,-16000.0,-5568.0,576.0
1.495,-16000.0,-5568.0,576.0
1.4975,-16000.0,-5568.0,576.0
1.5,-16064.0,-5504.0,640.0
1.5025,-16064.0,-5568.0,512.0
1.505,-16128.0,-5568.0,576.0
1.5075,-16064.0,-5568.0,640.0
1.51,-16128.0,-5632.0,640.0
1.5125,-16064.0,-5632.0,640.0
1.515,-16128.0,-5632.0,640.0
1.5175,-16128.0,-5632.0,640.0
1.52,-16128.0,-5696.0,768.0
1.5225,-16128.0,-5632.0,768.0
1.525,-16128.0,-5632.0,704.0
1.5275,-16192.0,-5696.0,704.0
1.53,-16192.0,-5696.0,768.0
1.5325,-16256.0,-5696.0,704.0
1.535,-16192.0,-5696.0,640.0
1.5375,-16192.0,-5696.0,640.0
1.54,-16256.0,-5760.0,576.0
1.5425,-16192.0,-5760.0,576.0
1.545,-16256.0,-5760.0,576.0
1.5475,-16256.0,-5760.0,640.0
1.55,-16320.0,-5760.0,640.0
1.5525,-16320.0,-5760.0,640.0
1.555,-16320.0,-5824.0,576.0
1.5575,-16384.0,-5760.0,576.0
1.56,-16384.0,-5824.0,576.0
1.5625,-16384.0,-5760.0,576.0
1.565,-16384.0,-5760.0,576.0
1.5675,-16384.0,-5760.0,640.0
1.57,-16384.0,-5824.0,640.0
1.5725,-16448.0,-5824.0,704.0
1.575,-16320.0,-5824.0,704.0
1.5775,-16384.0,-5824.0,704.0
1.58,-16384.0,-5824.0,704.0
1.5825,-16448.0,-5824.0,704.0
1.585,-16448.0,-5760.0,768.0
1.5875,-16448.0,-5824.0,768.0
1.59,-16448.0,-5824.0,704.0
1.5925,-16448.0,-5824.0,768.0
1.595,-16384.0,-5824.0,768.0
1.5975,-16448.0,-5888.0,704.0
1.6,-16448.0,-5824.0,768.0
1.6025,-16448.0,-5824.0,704.0
1.605,-16512.0,-5888.0,640.0
1.6075,-16384.0,-5888.0,640.0
1.61,-16448.0,-5888.0,704.0
1.6125,-16384.0,-5888.0,704.0
1.615,-16448.0,-5952.0,704.0
1.6175,-16384.0,-5888.0,704.0
1.62,-16256.0,-5952.0,640.0
1.6225,-16320.0,-5952.0,640.0
1.625,-16320.0,-5952.0,640.0
1.6275,-16320.0,-5888.0,640.0
1.63,-16320.0,-5888.0,704.0
1.6325,-16320.0,-5888.0,768.0
1.635,-16256.0,-5824.0,768.0
1.6375,-16256.0,-5824.0,704.0
1.64,-16256.0,-5824.0,768.0
1.6425,-16256.0,-5760.0,768.0
1.645,-16256.0,-5824.0,704.0
1.6475,-16256.0,-5824.0,704.0
1.65,-16256.0,-5760.0,768.0
1.6525,-16256.0,-5760.0,704.0
1.655,-16192.0,-5760.0,704.0
1.6575,-16192.0,-5760.0,704.0
1.66,-16192.0,-5760.0,832.0
1.6625,-16192.0,-5824.0,832.0
1.665,-16192.0,-5760.0,832.0
1.6675,-16192.0,-5696.0,832.0
