time_stamp,acc_x,acc_y,acc_z
0.0,-15808.0,-4288.0,3392.0
0.0025,-15808.0,-4224.0,3328.0
0.005,-15808.0,-4288.0,3392.0
0.0075,-15808.0,-4352.0,3328.0
0.01,-15872.0,-4352.0,3328.0
0.0125,-15808.0,-4352.0,3328.0
0.015,-15744.0,-4288.0,3264.0
0.0175,-15808.0,-4288.0,3392.0
0.02,-15808.0,-4288.0,3392.0
0.0225,-15744.0,-4288.0,3456.0
0.025,-15744.0,-4288.0,3520.0
0.0275,-15744.0,-4288.0,3584.0
0.03,-15744.0,-4288.0,3456.0
0.0325,-15744.0,-4352.0,3456.0
0.035,-15680.0,-4352.0,3456.0
0.0375,-15680.0,-4352.0,3456.0
0.04,-15744.0,-4288.0,3392.0
0.0425,-15680.0,-4288.0,3328.0
0.045,-15680.0,-4352.0,3328.0
0.0475,-15680.0,-4352.0,3328.0
0.05,-15680.0,-4288.0,3328.0
0.0525,-15680.0,-4288.0,3328.0
0.055,-15616.0,-4288.0,3328.0
0.0575,-15680.0,-4288.0,3392.0
0.06,-15680.0,-4288.0,3392.0
0.0625,-15680.0,-4288.0,3392.0
0.065,-15680.0,-4288.0,3328.0
0.0675,-15744.0,-4288.0,3328.0
0.07,-15680.0,-4352.0,3392.0
0.0725,-15680.0,-4352.0,3328.0
0.075,-15680.0,-4352.0,3328.0
0.0775,-15616.0,-4352.0,3392.0
0.08,-15744.0,-4352.0,3392.0
0.0825,-15616.0,-4288.0,3456.0
0.085,-15616.0,-4352.0,3328.0
0.0875,-15616.0,-4288.0,3392.0
0.09,-15616.0,-4352.0,3456.0
0.0925,-15680.0,-4352.0,3520.0
0.095,-15616.0,-4352.0,3456.0
0.0975,-15616.0,-4352.0,3456.0
0.1,-15616.0,-4352.0,3584.0
0.1025,-15616.0,-4352.0,3520.0
0.105,-15616.0,-4352.0,3520.0
0.1075,-15616.0,-4416.0,3456.0
0.11,-15616.0,-4288.0,3392.0
0.1125,-15552.0,-4288.0,3456.0
0.115,-15616.0,-4352.0,3456.0
0.1175,-15616.0,-4352.0,3392.0
0.12,-15616.0,-4288.0,3392.0
0.1225,-15552.0,-4288.0,3520.0
0.125,-15552.0,-4288.0,3520.0
0.1275,-15552.0,-4352.0,3520.0
0.13,-15552.0,-4288.0,3456.0
0.1325,-15616.0,-4288.0,3456.0
0.135,-15616.0,-4288.0,3456.0
0.1375,-15680.0,-4288.0,3456.0
0.14,-15616.0,-4288.0,3456.0
0.1425,-15616.0,-4288.0,3392.0
0.145,-15680.0,-4288.0,3392.0
0.1475,-15680.0,-4288.0,3392.0
0.15,-15680.0,-4288.0,3456.0
0.1525,-15680.0,-4288.0,3392.0
0.155,-15680.0,-4288.0,3456.0
0.1575,-15680.0,-4288.0,3456.0
0.16,-15744.0,-4288.0,3456.0
0.1625,-15680.0,-4224.0,3392.0
0.165,-15680.0,-4224.0,3392.0
0.1675,-15680.0,-4224.0,3392.0
0.17,-15744.0,-4224.0,3392.0
0.1725,-15744.0,-4288.0,3392.0
0.175,-15680.0,-4288.0,3456.0
0.1775,-15680.0,-4224.0,3456.0
0.18,-15680.0,-4224.0,3456.0
0.1825,-15680.0,-4224.0,3456.0
0.185,-15744.0,-4224.0,3456.0
0.1875,-15808.0,-4288.0,3520.0
0.19,-15680.0,-4224.0,3456.0
0.1925,-15680.0,-4288.0,3456.0
0.195,-15744.0,-4288.0,3456.0
0.1975,-15744.0,-4288.0,3392.0
0.2,-15680.0,-4224.0,3392.0
0.2025,-15744.0,-4224.0,3392.0
0.205,-15808.0,-4224.0,3392.0
0.2075,-15808.0,-4224.0,3392.0
0.21,-15744.0,-4288.0,3328.0
0.2125,-15744.0,-4288.0,3392.0
0.215,-15744.0,-4288.0,3456.0
0.2175,-15744.0,-4352.0,3392.0
0.22,-15744.0,-4288.0,3328.0
0.2225,-15680.0,-4352.0,3392.0
0.225,-15680.0,-4352.0,3392.0
0.2275,-15680.0,-4352.0,3456.0
0.23,-15744.0,-4288.0,3392.0
0.2325,-15680.0,-4352.0,3392.0
0.235,-15680.0,-4288.0,3392.0
0.2375,-15616.0,-4288.0,3392.0
0.24,-15616.0,-4288.0,3392.0
0.2425,-15680.0,-4224.0,3392.0
0.245,-15680.0,-4288.0,3392.0
0.2475,-15616.0,-4288.0,3328.0
0.25,-15616.0,-4224.0,3392.0
0.2525,-15680.0,-4288.0,3392.0
0.255,-15680.0,-4288.0,3392.0
0.2575,-15680.0,-4288.0,3456.0
0.26,-15680.0,-4288.0,3456.0
0.2625,-15616.0,-4288.0,3456.0
0.265,-15616.0,-4288.0,3456.0
0.2675,-15616.0,-4288.0,3392.0
0.27,-15616.0,-4288.0,3456.0
0.2725,-15616.0,-4224.0,3392.0
0.275,-15616.0,-4224.0,3392.0
0.2775,-15616.0,-4224.0,3392.0
0.28,-15680.0,-4288.0,3328.0
0.2825,-15616.0,-4288.0,3328.0
0.285,-15616.0,-4288.0,3328.0
0.2875,-15616.0,-4288.0,3392.0
0.29,-15616.0,-4224.0,3392.0
0.2925,-15680.0,-4224.0,3392.0
0.295,-15616.0,-4224.0,3392.0
0.2975,-15616.0,-4224.0,3392.0
0.3,-15680.0,-4224.0,3456.0
0.3025,-15680.0,-4224.0,3456.0
0.305,-15616.0,-4224.0,3392.0
0.3075,-15616.0,-4288.0,3328.0
0.31,-15680.0,-4224.0,3392.0
0.3125,-15616.0,-4288.0,3392.0
0.315,-15680.0,-4224.0,3392.0
0.3175,-15680.0,-4288.0,3328.0
0.32,-15680.0,-4288.0,3456.0
0.3225,-15616.0,-4288.0,3392.0
0.325,-15616.0,-4288.0,3264.0
0.3275,-15680.0,-4288.0,3392.0
0.33,-15680.0,-4288.0,3328.0
0.3325,-15680.0,-4224.0,3392.0
0.335,-15680.0,-4224.0,3456.0
0.3375,-15680.0,-4288.0,3392.0
0.34,-15744.0,-4288.0,3392.0
0.3425,-15744.0,-4224.0,3328.0
0.345,-15744.0,-4224.0,3264.0
0.3475,-15808.0,-4288.0,3328.0
0.35,-15808.0,-4288.0,3328.0
0.3525,-15744.0,-4288.0,3328.0
0.355,-15744.0,-4288.0,3392.0
0.3575,-15744.0,-4224.0,3392.0
0.36,-15744.0,-4224.0,3392.0
0.3625,-15680.0,-4224.0,3328.0
0.365,-15680.0,-4288.0,3392.0
0.3675,-15744.0,-4288.0,3328.0
0.37,-15680.0,-4288.0,3456.0
0.3725,-15680.0,-4288.0,3456.0
0.375,-15680.0,-4352.0,3392.0
0.3775,-15680.0,-4288.0,3392.0
0.38,-15680.0,-4288.0,3328.0
0.3825,-15680.0,-4288.0,3328.0
0.385,-15680.0,-4288.0,3328.0
0.3875,-15680.0,-4288.0,3456.0
0.39,-15680.0,-4224.0,3392.0
0.3925,-15616.0,-4224.0,3328.0
0.395,-15616.0,-4288.0,3392.0
0.3975,-15616.0,-4288.0,3392.0
0.4,-15680.0,-4288.0,3328.0
0.4025,-15616.0,-4224.0,3328.0
0.405,-15616.0,-4224.0,3392.0
0.4075,-15680.0,-4288.0,3328.0
0.41,-15616.0,-4288.0,3328.0
0.4125,-15616.0,-4288.0,3392.0
0.415,-15680.0,-4288.0,3392.0
