time_stamp,acc_x,acc_y,acc_z
0.0,-16128.0,4224.0,-64.0
0.0025,-16128.0,4224.0,-128.0
0.005,-16064.0,4288.0,-128.0
0.0075,-16128.0,4288.0,-128.0
0.01,-16128.0,4288.0,-64.0
0.0125,-16064.0,4288.0,-64.0
0.015,-16064.0,4224.0,-64.0
0.0175,-16000.0,4288.0,-128.0
0.02,-16064.0,4288.0,-128.0
0.0225,-16128.0,4288.0,-64.0
0.025,-16064.0,4288.0,-64.0
0.0275,-16064.0,4224.0,-64.0
0.03,-16064.0,4288.0,0.0
0.0325,-16064.0,4224.0,-64.0
0.035,-16064.0,4288.0,0.0
0.0375,-16064.0,4288.0,0.0
0.04,-16064.0,4288.0,0.0
0.0425,-16064.0,4288.0,0.0
0.045,-16064.0,4288.0,64.0
0.0475,-16064.0,4288.0,64.0
0.05,-16064.0,4288.0,0.0
0.0525,-16064.0,4288.0,0.0
0.055,-16064.0,4352.0,0.0
0.0575,-16128.0,4288.0,0.0
0.06,-16064.0,4288.0,-128.0
0.0625,-16064.0,4288.0,0.0
0.065,-16064.0,4352.0,0.0
0.0675,-16064.0,4352.0,0.0
0.07,-16128.0,4352.0,-64.0
0.0725,-16192.0,4352.0,-128.0
0.075,-16128.0,4352.0,-64.0
0.0775,-16064.0,4416.0,0.0
0.08,-16128.0,4352.0,0.0
0.0825,-16128.0,4352.0,64.0
0.085,-16128.0,4416.0,0.0
0.0875,-16128.0,4416.0,-64.0
0.09,-16128.0,4416.0,0.0
0.0925,-16128.0,4416.0,0.0
0.095,-16128.0,4416.0,-64.0
0.0975,-16128.0,4480.0,-128.0
0.1,-16064.0,4416.0,-64.0
0.1025,-16128.0,4416.0,-64.0
0.105,-16000.0,4480.0,0.0
0.1075,-16000.0,4416.0,0.0
0.11,-16000.0,4416.0,-64.0
0.1125,-16000.0,4416.0,-64.0
0.115,-16000.0,4352.0,0.0
0.1175,-16000.0,4416.0,-64.0
0.12,-16064.0,4416.0,-64.0
0.1225,-16000.0,4352.0,-64.0
0.125,-15936.0,4352.0,-64.0
0.1275,-15936.0,4352.0,0.0
0.13,-15936.0,4416.0,0.0
0.1325,-15936.0,4416.0,-64.0
0.135,-15936.0,4416.0,-64.0
0.1375,-15936.0,4416.0,0.0
0.14,-15872.0,4416.0,0.0
0.1425,-15936.0,4416.0,0.0
0.145,-15936.0,4416.0,0.0
0.1475,-15936.0,4416.0,0.0
0.15,-15936.0,4416.0,0.0
0.1525,-15936.0,4480.0,0.0
0.155,-15936.0,4480.0,64.0
0.1575,-16000.0,4480.0,0.0
0.16,-16000.0,4416.0,-64.0
0.1625,-16000.0,4416.0,-64.0
0.165,-16000.0,4416.0,-64.0
0.1675,-16000.0,4416.0,0.0
0.17,-16000.0,4480.0,-64.0
0.1725,-16000.0,4480.0,-64.0
0.175,-16064.0,4480.0,-64.0
0.1775,-16000.0,4480.0,-64.0
0.18,-16000.0,4480.0,-64.0
0.1825,-16000.0,4480.0,-64.0
0.185,-16000.0,4544.0,-128.0
0.1875,-16000.0,4480.0,-192.0
0.19,-16000.0,4544.0,-192.0
0.1925,-16000.0,4544.0,-192.0
0.195,-16000.0,4544.0,-128.0
0.1975,-16000.0,4544.0,-128.0
0.2,-16000.0,4608.0,-64.0
0.2025,-16064.0,4544.0,-128.0
0.205,-16000.0,4544.0,-64.0
0.2075,-16000.0,4608.0,-64.0
0.21,-15936.0,4608.0,-64.0
0.2125,-16000.0,4608.0,-128.0
0.215,-16064.0,4544.0,-128.0
0.2175,-16000.0,4480.0,-128.0
0.22,-16000.0,4480.0,-128.0
0.2225,-16000.0,4480.0,-128.0
0.225,-16000.0,4480.0,-128.0
0.2275,-16064.0,4544.0,-128.0
0.23,-16000.0,4544.0,-64.0
0.2325,-15936.0,4544.0,-128.0
0.235,-15872.0,4480.0,-192.0
0.2375,-15936.0,4544.0,-128.0
0.24,-15808.0,4544.0,-128.0
0.2425,-15872.0,4544.0,-64.0
0.245,-15872.0,4544.0,-128.0
0.2475,-15872.0,4544.0,-128.0
0.25,-15872.0,4544.0,-64.0
0.2525,-15808.0,4544.0,0.0
0.255,-15808.0,4480.0,-64.0
0.2575,-15872.0,4480.0,-64.0
0.26,-15872.0,4480.0,-128.0
0.2625,-15808.0,4416.0,-64.0
0.265,-15808.0,4416.0,-64.0
0.2675,-15808.0,4416.0,-192.0
0.27,-15872.0,4480.0,-192.0
0.2725,-15872.0,4480.0,-192.0
0.275,-15808.0,4416.0,-256.0
0.2775,-15808.0,4480.0,-128.0
0.28,-15808.0,4480.0,-128.0
0.2825,-15872.0,4480.0,-128.0
0.285,-15872.0,4544.0,-128.0
0.2875,-15872.0,4544.0,-192.0
0.29,-15872.0,4480.0,-128.0
0.2925,-15872.0,4480.0,-192.0
0.295,-15872.0,4480.0,-192.0
0.2975,-15872.0,4480.0,-64.0
0.3,-15872.0,4480.0,0.0
0.3025,-15872.0,4416.0,0.0
0.305,-15936.0,4416.0,-64.0
0.3075,-15936.0,4416.0,-128.0
0.31,-15936.0,4416.0,0.0
