time_stamp,acc_x,acc_y,acc_z
0.5125,-16064.0,-2880.0,3520.0
0.515,-16064.0,-2816.0,3456.0
0.5175,-16064.0,-2816.0,3584.0
0.52,-16000.0,-2880.0,3584.0
0.5225,-16064.0,-2816.0,3584.0
0.525,-16064.0,-2816.0,3584.0
0.5275,-16128.0,-2880.0,3648.0
0.53,-16192.0,-2816.0,3584.0
0.5325,-16128.0,-2880.0,3584.0
0.535,-16192.0,-2816.0,3584.0
0.5375,-16128.0,-2880.0,3648.0
0.54,-16128.0,-2816.0,3648.0
0.5425,-16128.0,-2816.0,3712.0
0.545,-16128.0,-2880.0,3712.0
0.5475,-16064.0,-2752.0,3648.0
0.55,-16128.0,-2752.0,3648.0
0.5525,-16128.0,-2688.0,3648.0
0.555,-16128.0,-2624.0,3648.0
0.5575,-16064.0,-2624.0,3712.0
0.56,-16064.0,-2624.0,3904.0
0.5625,-16064.0,-2624.0,3840.0
0.565,-16000.0,-2688.0,3712.0
0.5675,-15936.0,-2752.0,3712.0
0.57,-16000.0,-2816.0,3712.0
0.5725,-15936.0,-2880.0,3648.0
0.575,-15936.0,-2880.0,3712.0
0.5775,-15936.0,-2944.0,3712.0
0.58,-15936.0,-2880.0,3648.0
0.5825,-15808.0,-2816.0,3584.0
0.585,-15808.0,-2816.0,3648.0
0.5875,-15744.0,-2816.0,3648.0
0.59,-15744.0,-2816.0,3712.0
0.5925,-15744.0,-2816.0,3712.0
0.595,-15808.0,-2752.0,3712.0
0.5975,-15744.0,-2816.0,3840.0
0.6,-15808.0,-2816.0,3712.0
0.6025,-15808.0,-2816.0,3712.0
0.605,-15744.0,-2816.0,3712.0
0.6075,-15744.0,-2816.0,3712.0
0.61,-15744.0,-2816.0,3776.0
0.6125,-15680.0,-2816.0,3712.0
0.615,-15680.0,-2816.0,3776.0
0.6175,-15680.0,-2752.0,3776.0
0.62,-15680.0,-2752.0,3840.0
0.6225,-15616.0,-2752.0,3840.0
0.625,-15616.0,-2816.0,3840.0
0.6275,-15616.0,-2816.0,3904.0
0.63,-15680.0,-2880.0,3968.0
0.6325,-15744.0,-2944.0,4032.0
0.635,-15680.0,-3008.0,3968.0
0.6375,-15616.0,-3008.0,3968.0
0.64,-15680.0,-3008.0,4032.0
0.6425,-15744.0,-2944.0,4096.0
0.645,-15744.0,-2944.0,4096.0
0.6475,-15744.0,-2944.0,4096.0
0.65,-15680.0,-2944.0,3968.0
0.6525,-15808.0,-3008.0,3904.0
0.655,-15872.0,-3008.0,3968.0
0.6575,-15872.0,-3072.0,4032.0
0.66,-15872.0,-3008.0,4032.0
0.6625,-15744.0,-2944.0,3840.0
0.665,-15872.0,-3008.0,3904.0
0.6675,-15936.0,-2944.0,3904.0
0.67,-15872.0,-3008.0,4032.0
0.6725,-15936.0,-3072.0,4032.0
0.675,-15936.0,-3008.0,3968.0
0.6775,-15936.0,-3008.0,3968.0
0.68,-16000.0,-3072.0,3904.0
0.6825,-16000.0,-3072.0,3904.0
0.685,-15936.0,-3072.0,3968.0
0.6875,-16000.0,-3072.0,3968.0
0.69,-16000.0,-3136.0,3904.0
0.6925,-16064.0,-3136.0,3904.0
0.695,-16064.0,-3136.0,3904.0
0.6975,-16064.0,-3200.0,3968.0
0.7,-16064.0,-3136.0,3968.0
0.7025,-16064.0,-3200.0,3968.0
0.705,-16128.0,-3200.0,3904.0
0.7075,-16192.0,-3264.0,3968.0
0.71,-16192.0,-3328.0,3904.0
0.7125,-16128.0,-3328.0,3904.0
0.715,-16192.0,-3328.0,3840.0
0.7175,-16256.0,-3264.0,3840.0
0.72,-16256.0,-3392.0,3840.0
0.7225,-16320.0,-3328.0,3840.0
0.725,-16320.0,-3328.0,3904.0
0.7275,-16320.0,-3328.0,3776.0
0.73,-16320.0,-3264.0,3648.0
0.7325,-16448.0,-3328.0,3776.0
0.735,-16448.0,-3392.0,3776.0
0.7375,-16320.0,-3392.0,3648.0
0.74,-16320.0,-3456.0,3776.0
0.7425,-16320.0,-3456.0,3712.0
0.745,-16320.0,-3520.0,3584.0
0.7475,-16320.0,-3520.0,3648.0
0.75,-16320.0,-3520.0,3648.0
0.7525,-16256.0,-3520.0,3584.0
0.755,-16256.0,-3456.0,3648.0
0.7575,-16192.0,-3456.0,3584.0
0.76,-16192.0,-3520.0,3648.0
0.7625,-16192.0,-3520.0,3648.0
0.765,-16256.0,-3584.0,3584.0
0.7675,-16128.0,-3520.0,3584.0
0.77,-16192.0,-3584.0,3520.0
0.7725,-16128.0,-3648.0,3456.0
0.775,-16128.0,-3584.0,3456.0
0.7775,-16064.0,-3648.0,3456.0
0.78,-16064.0,-3648.0,3456.0
0.7825,-16000.0,-3712.0,3520.0
0.785,-16064.0,-3648.0,3456.0
0.7875,-16000.0,-3712.0,3456.0
0.79,-15936.0,-3712.0,3328.0
0.7925,-15872.0,-3712.0,3264.0
0.795,-15808.0,-3712.0,3264.0
0.7975,-15872.0,-3776.0,3328.0
0.8,-15936.0,-3840.0,3392.0
0.8025,-15872.0,-3840.0,3328.0
0.805,-15872.0,-3840.0,3328.0
0.8075,-15744.0,-3840.0,3072.0
0.81,-15744.0,-3904.0,3200.0
0.8125,-15680.0,-3840.0,3136.0
0.815,-15744.0,-3904.0,3200.0
0.8175,-15744.0,-3968.0,3200.0
0.82,-15680.0,-3904.0,3200.0
0.8225,-15616.0,-3904.0,3072.0
0.825,-15616.0,-3904.0,3072.0
0.8275,-15552.0,-3904.0,2944.0
0.83,-15488.0,-3968.0,2880.0
0.8325,-15488.0,-4032.0,2944.0
0.835,-15424.0,-4096.0,2944.0
0.8375,-15424.0,-4096.0,2944.0
0.84,-15360.0,-4096.0,2944.0
0.8425,-15360.0,-4096.0,2880.0
0.845,-15360.0,-4096.0,2816.0
0.8475,-15232.0,-4096.0,2816.0
0.85,-15168.0,-4096.0,2816.0
0.8525,-15232.0,-4160.0,2752.0
0.855,-15232.0,-4160.0,2752.0
0.8575,-15168.0,-4160.0,2624.0
0.86,-15104.0,-4160.0,2624.0
0.8625,-15104.0,-4160.0,2624.0
0.865,-15104.0,-4224.0,2624.0
0.8675,-15040.0,-4224.0,2624.0
0.87,-15040.0,-4224.0,2624.0
0.8725,-14976.0,-4288.0,2624.0
0.875,-14976.0,-4288.0,2560.0
0.8775,-14976.0,-4288.0,2560.0
0.88,-15040.0,-4288.0,2624.0
0.8825,-15040.0,-4224.0,2624.0
0.885,-14976.0,-4288.0,2624.0
0.8875,-14912.0,-4288.0,2496.0
0.89,-14976.0,-4288.0,2560.0
0.8925,-14976.0,-4352.0,2432.0
0.895,-15040.0,-4416.0,2560.0
0.8975,-15040.0,-4352.0,2496.0
0.9,-14976.0,-4352.0,2432.0
0.9025,-14912.0,-4352.0,2304.0
0.905,-15040.0,-4288.0,2432.0
0.9075,-15040.0,-4352.0,2368.0
0.91,-15040.0,-4288.0,2368.0
0.9125,-15104.0,-4352.0,2368.0
0.915,-15168.0,-4352.0,2368.0
0.9175,-15232.0,-4416.0,2432.0
0.92,-15232.0,-4416.0,2432.0
0.9225,-15232.0,-4416.0,2304.0
0.925,-15232.0,-4416.0,2368.0
0.9275,-15296.0,-4416.0,2368.0
0.93,-15360.0,-4480.0,2368.0
0.9325,-15360.0,-4544.0,2368.0
0.935,-15488.0,-4544.0,2368.0
0.9375,-15552.0,-4480.0,2304.0
0.94,-15680.0,-4416.0,2368.0
0.9425,-15680.0,-4480.0,2304.0
0.945,-15680.0,-4480.0,2304.0
0.9475,-15744.0,-4480.0,2304.0
0.95,-15872.0,-4480.0,2304.0
0.9525,-15872.0,-4480.0,2304.0
0.955,-15936.0,-4480.0,2304.0
0.9575,-15936.0,-4544.0,2240.0
0.96,-16064.0,-4608.0,2432.0
0.9625,-16064.0,-4608.0,2432.0
0.965,-16000.0,-4672.0,2304.0
0.9675,-16000.0,-4608.0,2240.0
0.97,-16000.0,-4608.0,2240.0
0.9725,-16064.0,-4672.0,2368.0
0.975,-16128.0,-4672.0,2432.0
0.9775,-16128.0,-4672.0,2304.0
0.98,-16192.0,-4736.0,2304.0
0.9825,-16064.0,-4736.0,2240.0
0.985,-16000.0,-4672.0,2048.0
0.9875,-16064.0,-4672.0,2176.0
0.99,-16000.0,-4672.0,2176.0
0.9925,-16000.0,-4672.0,2048.0
0.995,-16000.0,-4736.0,2048.0
0.9975,-15936.0,-4672.0,1984.0
1.0,-15872.0,-4672.0,1920.0
1.0025,-15872.0,-4672.0,1984.0
1.005,-15808.0,-4672.0,1984.0
1.0075,-15808.0,-4672.0,1984.0
1.01,-15744.0,-4672.0,1984.0
1.0125,-15744.0,-4608.0,1984.0
1.015,-15680.0,-4672.0,1984.0
1.0175,-15680.0,-4672.0,1984.0
1.02,-15680.0,-4608.0,1984.0
1.0225,-15616.0,-4608.0,1920.0
1.025,-15552.0,-4544.0,1920.0
1.0275,-15552.0,-4544.0,1984.0
1.03,-15552.0,-4544.0,1984.0
1.0325,-15552.0,-4544.0,2048.0
1.035,-15552.0,-4480.0,2048.0
1.0375,-15552.0,-4480.0,2112.0
1.04,-15552.0,-4480.0,2240.0
1.0425,-15488.0,-4416.0,2304.0
1.045,-15424.0,-4352.0,2176.0
1.0475,-15488.0,-4352.0,2176.0
1.05,-15552.0,-4352.0,2240.0
1.0525,-15552.0,-4288.0,2304.0
1.055,-15616.0,-4288.0,2368.0
1.0575,-15680.0,-4224.0,2432.0
1.06,-15680.0,-4224.0,2368.0
1.0625,-15808.0,-4224.0,2304.0
1.065,-15808.0,-4224.0,2304.0
1.0675,-15872.0,-4096.0,2368.0
1.07,-15936.0,-4096.0,2432.0
1.0725,-16000.0,-4032.0,2432.0
1.075,-16064.0,-4032.0,2432.0
1.0775,-16128.0,-4032.0,2432.0
1.08,-16192.0,-4032.0,2496.0
1.0825,-16320.0,-4032.0,2496.0
1.085,-16384.0,-4032.0,2560.0
1.0875,-16512.0,-4032.0,2560.0
1.09,-16704.0,-3968.0,2560.0
1.0925,-16768.0,-3968.0,2624.0
1.095,-16896.0,-4032.0,2688.0
1.0975,-17088.0,-4032.0,2624.0
1.1,-17216.0,-4032.0,2624.0
1.1025,-17344.0,-4096.0,2624.0
1.105,-17408.0,-4096.0,2560.0
1.1075,-17600.0,-4096.0,2560.0
1.11,-17664.0,-4096.0,2560.0
1.1125,-17664.0,-4160.0,2688.0
1.115,-17664.0,-4160.0,2624.0
1.1175,-17792.0,-4160.0,2688.0
1.12,-17792.0,-4160.0,2688.0
1.1225,-17728.0,-4160.0,2688.0
1.125,-17600.0,-4160.0,2688.0
1.1275,-17536.0,-4096.0,2624.0
1.13,-17472.0,-4096.0,2752.0
1.1325,-17280.0,-4096.0,2752.0
1.135,-17280.0,-4160.0,2880.0
1.1375,-17088.0,-4032.0,2816.0
1.14,-16960.0,-4032.0,2816.0
1.1425,-16832.0,-4032.0,2880.0
1.145,-16704.0,-4032.0,2880.0
1.1475,-16640.0,-4032.0,2944.0
1.15,-16512.0,-4032.0,2944.0
1.1525,-16384.0,-4032.0,2944.0
1.155,-16320.0,-4096.0,2944.0
1.1575,-16192.0,-4032.0,3072.0
1.16,-16064.0,-3968.0,3072.0
1.1625,-15936.0,-3968.0,3072.0
1.165,-15936.0,-3904.0,3200.0
1.1675,-15808.0,-3904.0,3200.0
1.17,-15680.0,-3904.0,3264.0
1.1725,-15616.0,-3840.0,3392.0
1.175,-15552.0,-3840.0,3392.0
1.1775,-15488.0,-3776.0,3392.0
1.18,-15360.0,-3712.0,3392.0
1.1825,-15296.0,-3648.0,3456.0
1.185,-15232.0,-3648.0,3456.0
1.1875,-15232.0,-3712.0,3456.0
1.19,-15168.0,-3584.0,3520.0
1.1925,-15104.0,-3584.0,3520.0
1.195,-15104.0,-3584.0,3520.0
1.1975,-15104.0,-3520.0,3520.0
1.2,-15168.0,-3584.0,3584.0
1.2025,-15232.0,-3584.0,3392.0
1.205,-15296.0,-3520.0,3520.0
1.2075,-15360.0,-3584.0,3648.0
1.21,-15424.0,-3584.0,3648.0
1.2125,-15424.0,-3648.0,3584.0
1.215,-15360.0,-3584.0,3456.0
1.2175,-15552.0,-3648.0,3456.0
1.22,-15616.0,-3712.0,3520.0
1.2225,-15744.0,-3712.0,3520.0
